year,"last_name, first_name",pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2024,"Freeland, Kyle",607536,Rockies,COL,L,91.9,196,907,8.321100917,0.216097023,FF,4-Seam Fastball,17.9,-16.4,-1.6,-10,7.7,-7,0.7,10,0.237373737,0.565656566
2024,"Buttó, José",676130,Mets,NYM,R,93,196,879,8.138888889,0.22298066,SI,Sinker,21.6,-24.8,-3.3,-13,15.2,-15.5,-0.3,-2,0.14801444,0.324909747
2024,"Sánchez, Sixto",664350,Marlins,MIA,R,85.4,195,621,5.75,0.314009662,CH,Changeup,32.9,-32.2,0.7,2,16.8,-14.2,2.6,18,0.609053498,0.868312757
2024,"Sands, Cole",663485,Twins,MIN,R,95.5,195,769,7.186915888,0.253576073,FF,4-Seam Fastball,16.2,-14.6,-1.6,-11,11.4,-8.4,3,36,0.237373737,0.858585859
2024,"Darvish, Yu",506433,Padres,SD,R,94,195,889,8.081818182,0.219347582,FF,4-Seam Fastball,14.5,-15.3,0.8,6,7.4,-7.6,-0.2,-3,0.712121212,0.441919192
2024,"Pérez, Cionel",672335,Orioles,BAL,L,83.4,195,511,4.688073394,0.381604697,SL,Slider,46.3,-38.1,8.2,22,13.7,6.9,6.8,97,0.996710526,0.970394737
2024,"Tyler, Kyle",667725,Marlins,MIA,R,90.3,195,423,3.916666667,0.460992908,FC,Cutter,23.1,-25.1,2,8,5.9,2.9,3,102,0.85,0.9625
2024,"Houser, Adrian",605288,Mets,NYM,R,83.2,194,1131,10.47222222,0.17152962,SL,Slider,38.9,-38.5,0.5,1,5.7,6.4,-0.7,-10,0.546052632,0.457236842
2024,"Chavez, Jesse",445926,Braves,ATL,R,90.8,194,747,6.981308411,0.259705489,SI,Sinker,25.3,-26.4,-1.1,-4,15.9,-15.4,0.5,4,0.411552347,0.548736462
2024,"Cabrera, Edward",665795,Marlins,MIA,R,84.4,194,809,7.490740741,0.239802225,CU,Curveball,44.2,-46.8,-2.6,-6,8.7,6.5,2.2,34,0.206030151,0.748743719
2024,"Maton, Phil",664208,Mets,NYM,R,74.3,193,714,6.611111111,0.270308123,CU,Curveball,63.2,-60.4,2.8,5,18.3,12.9,5.4,42,0.628140704,0.939698492
2024,"Pfaadt, Brandon",694297,D-backs,AZ,R,87.5,193,1845,16.9266055,0.104607046,CH,Changeup,32.4,-31.8,0.5,2,15.5,-14.4,1.1,8,0.592592593,0.62962963
2024,"Stratton, Hunter",676702,Pirates,PIT,R,92,193,515,4.768518519,0.374757282,FC,Cutter,22.4,-23.2,0.7,3,2.8,2.1,0.7,34,0.69375,0.6875
2024,"Lugo, Seth",607625,Royals,KC,R,78.8,192,2112,19.37614679,0.090909091,SV,Slurve,53.1,-50.9,2.2,4,17.6,16.1,1.5,9,0.8,1
2024,"Garrett, Reed",657585,Mets,NYM,R,87.9,192,730,6.759259259,0.263013699,FS,Split-Finger,33.3,-33.3,0,0,11.6,-11.4,0.2,2,0.533333333,0.6
2024,"Hill, Tim",657612,Yankees,NYY,L,90.7,192,657,5.972727273,0.292237443,FF,4-Seam Fastball,29.1,-28.6,-0.4,-2,17.6,-17.1,0.5,3,0.429292929,0.525252525
2024,"Cease, Dylan",656302,Padres,SD,R,82.7,192,2297,20.88181818,0.083587288,CU,Curveball,55.9,-48.9,7,14,3,7.9,-4.9,-62,0.964824121,0.075376884
2024,"Vest, Will",676684,Tigers,DET,R,86.6,192,772,7.082568807,0.248704663,SL,Slider,39.9,-34.8,5.2,15,7.4,4.9,2.5,52,0.950657895,0.789473684
2024,"Morejon, Adrian",670970,Padres,SD,L,96.9,192,693,6.3,0.277056277,FF,4-Seam Fastball,12.7,-13.3,0.6,4,6.5,-7.6,-1.1,-14,0.681818182,0.330808081
2024,"Puk, A.J.",640462,D-backs,AZ,L,81.5,192,803,7.366972477,0.239103362,ST,Sweeper,38.9,-39.5,-0.6,-2,12.3,14.2,-1.9,-13,0.375,0.158333333
2024,"Lambert, Peter",663567,Rockies,COL,R,87,191,808,7.412844037,0.236386139,CH,Changeup,29.2,-30.6,-1.4,-4,11.7,-14,-2.3,-16,0.349794239,0.098765432
2024,"Iglesias, Raisel",628452,Braves,ATL,R,89.4,191,580,5.420560748,0.329310345,CH,Changeup,30,-30.3,-0.3,-1,16.6,-15,1.6,11,0.485596708,0.761316872
2024,"Farmer, Buck",571656,Reds,CIN,R,92.7,191,797,7.37962963,0.239648683,FF,4-Seam Fastball,17.5,-15.8,-1.7,-11,11.7,-7.5,4.2,57,0.21969697,0.921717172
2024,"Weissert, Greg",669711,Red Sox,BOS,R,93.9,190,806,7.53271028,0.23573201,FF,4-Seam Fastball,17.8,-16.9,-0.9,-5,8.5,-9.8,-1.2,-13,0.325757576,0.315656566
2024,"Keller, Mitch",656605,Pirates,PIT,R,78.4,190,1973,18.26851852,0.096300051,CU,Curveball,58,-54.6,3.4,6,13.6,9.3,4.3,46,0.718592965,0.894472362
2024,"Severino, Luis",622663,Mets,NYM,R,86.7,190,1951,18.06481481,0.097385956,SL,Slider,35.6,-34.4,1.2,4,7.5,4.6,2.9,64,0.654605263,0.825657895
2024,"Hudson, Bryan",663542,Brewers,MIL,L,81.8,190,761,7.046296296,0.249671485,ST,Sweeper,45,-38.2,6.7,18,14.7,14.4,0.3,2,0.975,0.583333333
2024,"Cano, Yennier",666974,Orioles,BAL,R,90.8,190,714,6.550458716,0.266106443,CH,Changeup,32.3,-29,3.2,11,16.9,-15.1,1.8,12,0.855967078,0.790123457
2024,"Foley, Jason",671345,Tigers,DET,R,88.3,189,592,5.431192661,0.319256757,SL,Slider,34.1,-32.7,1.4,4,2,4.1,-2.1,-51,0.677631579,0.253289474
2024,"Bird, Jake",656234,Rockies,COL,R,95.2,189,431,3.95412844,0.438515081,SI,Sinker,27.3,-24,3.3,14,11.1,-15.8,-4.6,-29,0.862815884,0.0433213
2024,"Junis, Jakob",596001,Reds,CIN,R,82.7,189,400,3.703703704,0.4725,SL,Slider,39.5,-39,0.5,1,13.9,7.3,6.6,90,0.546052632,0.963815789
2024,"Cabrera, Edward",665795,Marlins,MIA,R,96,189,809,7.490740741,0.233621755,FF,4-Seam Fastball,13.7,-13.5,-0.2,-1,9.1,-7.2,1.9,26,0.462121212,0.73989899
2024,"Holton, Tyler",663947,Tigers,DET,L,91.7,188,845,7.752293578,0.222485207,SI,Sinker,22,-23.9,-2,-8,14.7,-14.8,-0.1,-1,0.285198556,0.36101083
2024,"Williams, Trevor",592866,Nationals,WSH,R,77.1,188,921,8.449541284,0.20412595,ST,Sweeper,39.7,-42,-2.3,-5,11.9,15.1,-3.2,-21,0.191666667,0.075
2024,"Keller, Mitch",656605,Pirates,PIT,R,87.8,188,1973,18.26851852,0.095286366,SL,Slider,33.9,-33.2,0.7,2,4.7,4.1,0.6,13,0.582236842,0.618421053
2024,"Pagán, Emilio",641941,Reds,CIN,R,94.3,188,330,3.055555556,0.56969697,FF,4-Seam Fastball,12.5,-15.1,2.5,17,7.2,-7.5,-0.3,-4,0.957070707,0.429292929
2024,"Payamps, Joel",606303,Brewers,MIL,R,94.7,188,608,5.62962963,0.309210526,FF,4-Seam Fastball,15.1,-15.1,0,0,9,-8,0.9,12,0.512626263,0.598484848
2024,"Holmes, Clay",605280,Yankees,NYY,R,87.1,187,755,6.863636364,0.247682119,SL,Slider,40.3,-33.9,6.5,19,2.3,4,-1.7,-42,0.986842105,0.3125
2024,"Crochet, Garrett",676979,White Sox,CWS,L,84.1,187,1857,16.72972973,0.100700054,ST,Sweeper,39.3,-37.9,1.4,4,14.5,13.6,0.9,7,0.633333333,0.658333333
2024,"Brieske, Beau",689225,Tigers,DET,R,88.4,187,620,5.688073394,0.301612903,CH,Changeup,28.5,-30.1,-1.6,-5,15,-14.6,0.4,3,0.316872428,0.502057613
2024,"Booser, Cam",592155,Red Sox,BOS,L,88.3,187,541,5.056074766,0.345656192,FC,Cutter,30.9,-27.5,-3.3,-12,2.6,2.7,-0.2,-6,0.1,0.4875
2024,"Houser, Adrian",605288,Mets,NYM,R,93.5,186,1131,10.47222222,0.164456233,FF,4-Seam Fastball,15.6,-15.1,-0.5,-4,9.2,-6.9,2.3,33,0.409090909,0.797979798
2024,"Buehler, Walker",621111,Dodgers,LAD,R,95.5,186,651,5.972477064,0.285714286,FF,4-Seam Fastball,13.2,-14.6,1.4,10,4.5,-7.9,-3.4,-42,0.808080808,0.106060606
2024,"Mears, Nick",683232,Brewers,MIL,R,86.4,186,868,8.037037037,0.214285714,SL,Slider,38.5,-34.6,3.9,11,1.6,4.5,-2.9,-64,0.894736842,0.167763158
2024,"Arrighetti, Spencer",681293,Astros,HOU,R,81.1,186,1656,15.33333333,0.112318841,ST,Sweeper,39.5,-38.7,0.8,2,14.6,14.5,0,0,0.55,0.525
2024,"González, Victor",624647,Yankees,NYY,L,93.3,185,386,3.509090909,0.479274611,SI,Sinker,23.9,-25.7,-1.9,-7,17.9,-15.8,2.1,13,0.299638989,0.895306859
2024,"Sánchez, Sixto",664350,Marlins,MIA,R,93.8,185,621,5.75,0.297906602,FF,4-Seam Fastball,16.9,-15.1,-1.8,-12,7.3,-7.5,-0.1,-2,0.207070707,0.45959596
2024,"Mikolas, Miles",571945,Cardinals,STL,R,85.6,185,1867,17.28703704,0.099089448,CH,Changeup,30.9,-30.6,0.3,1,14.2,-13.9,0.3,2,0.559670782,0.481481481
2024,"Schwellenbach, Spencer",680885,Braves,ATL,R,86.9,185,884,8.261682243,0.209276018,SL,Slider,39.9,-34.3,5.6,16,4.5,4.5,0,0,0.963815789,0.519736842
2024,"Montas, Frankie",593423,Reds,CIN,R,84.9,185,1613,14.93518519,0.114693118,SL,Slider,33.1,-36.4,-3.3,-9,7.9,5.6,2.4,43,0.128289474,0.782894737
2024,"López, Reynaldo",625643,Braves,ATL,R,77.2,185,1626,15.19626168,0.113776138,CU,Curveball,53.3,-56.6,-3.3,-6,7.2,9.5,-2.2,-24,0.16080402,0.231155779
2024,"Kimbrel, Craig",518886,Orioles,BAL,R,84.5,184,714,6.550458716,0.257703081,CU,Curveball,47.5,-46.8,0.7,2,11.4,9.9,1.5,15,0.422110553,0.658291457
2024,"Kuhl, Chad",641771,White Sox,CWS,R,87.1,184,572,5.153153153,0.321678322,SL,Slider,34.8,-34.1,0.7,2,4.6,4.6,0,1,0.582236842,0.519736842
2024,"Schmidt, Clarke",657376,Yankees,NYY,R,83.9,184,1019,9.263636364,0.180569185,CU,Curveball,50,-47.2,2.9,6,16,8.3,7.7,93,0.638190955,1
2024,"Thornton, Trent",663423,Mariners,SEA,R,90.5,184,756,6.872727273,0.243386243,SL,Slider,27.4,-31.2,-3.7,-12,3.4,3.7,-0.3,-9,0.095394737,0.480263158
2024,"Criswell, Cooper",681867,Red Sox,BOS,R,86.1,184,1223,11.42990654,0.150449714,FC,Cutter,28.6,-29.3,0.7,2,0.6,2,-1.4,-70,0.69375,0.24375
2024,"Yarbrough, Ryan",642232,Dodgers,LAD,L,86.4,183,1058,9.706422018,0.172967864,FF,4-Seam Fastball,27.5,-24.7,-2.9,-12,14.4,-10.9,3.6,33,0.103535354,0.898989899
2024,"Verlander, Justin",434378,Astros,HOU,R,86.5,183,962,8.907407407,0.19022869,SL,Slider,30.3,-34.3,-4,-12,4.6,3.5,1.1,30,0.072368421,0.648026316
2024,"Jackson, Luke",592426,Giants,SF,R,94.8,183,576,5.236363636,0.317708333,FF,4-Seam Fastball,12.5,-13.4,0.9,7,5.2,-6.2,-1,-16,0.732323232,0.340909091
2024,"Lorenzen, Michael",547179,Rangers,TEX,R,85.2,182,1654,15.17431193,0.110036276,SL,Slider,39.5,-36.2,3.4,9,3.6,5.4,-1.8,-34,0.861842105,0.292763158
2024,"Voth, Austin",608723,Mariners,SEA,R,81.1,182,652,5.927272727,0.279141104,ST,Sweeper,41.6,-40.5,1.1,3,15.1,14.3,0.8,6,0.583333333,0.641666667
2024,"Gore, MacKenzie",669022,Nationals,WSH,L,85.8,182,2078,19.06422018,0.087584216,CH,Changeup,27.7,-32,-4.3,-14,12.3,-14.5,-2.2,-15,0.098765432,0.111111111
2024,"Finnegan, Kyle",640448,Nationals,WSH,R,88.9,182,692,6.348623853,0.26300578,FS,Split-Finger,28.9,-31.8,-3,-9,8.8,-11.6,-2.8,-24,0.183333333,0.166666667
2024,"Fulmer, Carson",608334,Angels,LAA,R,93.6,182,945,8.75,0.192592593,FF,4-Seam Fastball,15.1,-15.7,0.6,4,7.7,-7.8,-0.1,-1,0.681818182,0.45959596
2024,"Freeland, Kyle",607536,Rockies,COL,L,83.7,182,907,8.321100917,0.200661521,CU,Curveball,44.5,-47.5,-3,-6,1.8,7.6,-5.8,-76,0.185929648,0.055276382
2024,"Blackburn, Paul",621112,Athletics,OAK,R,92,181,804,7.309090909,0.225124378,FF,4-Seam Fastball,15.5,-15.9,0.4,2,5.2,-6.9,-1.7,-25,0.643939394,0.244949495
2024,"Medina, Luis",665622,Athletics,OAK,R,85.8,181,720,6.545454545,0.251388889,SL,Slider,36.8,-35.4,1.5,4,3.5,5,-1.5,-30,0.6875,0.355263158
2024,"Hendricks, Kyle",543294,Cubs,CHC,R,87.9,181,1377,12.51818182,0.131445171,FF,4-Seam Fastball,20.6,-18.7,-1.9,-10,6.6,-6.5,0.2,3,0.191919192,0.5
2024,"Rodríguez, Yariel",684320,Blue Jays,TOR,R,84.5,181,717,6.577981651,0.252440725,SL,Slider,36.8,-36.9,-0.1,0,10,5.8,4.2,71,0.444078947,0.891447368
2024,"Matsui, Yuki",673513,Padres,SD,L,85.9,181,762,6.927272727,0.237532808,SL,Slider,32.7,-35.2,-2.5,-7,4.6,4.8,-0.2,-4,0.203947368,0.490131579
2024,"Pressly, Ryan",519151,Astros,HOU,R,82.4,180,709,6.564814815,0.253878702,CU,Curveball,52.2,-49.2,3,6,15.6,8.2,7.4,90,0.64321608,0.989949749
2024,"Kerr, Ray",678061,Braves,ATL,L,82,180,383,3.579439252,0.46997389,CU,Curveball,43,-49.3,-6.2,-13,0.1,9.5,-9.4,-99,0.045226131,0.010050251
2024,"Wacha, Michael",608379,Royals,KC,R,88.7,180,1682,15.43119266,0.107015458,FC,Cutter,24,-26.9,2.9,11,1.1,3.6,-2.5,-68,0.90625,0.14375
2024,"Erceg, Lucas",668674,Royals,KC,R,98.5,180,577,5.293577982,0.311958406,FF,4-Seam Fastball,13,-12.3,-0.7,-6,10,-7.7,2.3,29,0.373737374,0.797979798
2024,"Banda, Anthony",607455,Dodgers,LAD,L,95.9,180,470,4.311926606,0.382978723,FF,4-Seam Fastball,15.6,-14.7,-0.9,-6,10,-8.3,1.7,21,0.325757576,0.714646465
2024,"Cannon, Jonathan",686563,White Sox,CWS,R,86,180,1118,10.07207207,0.161001789,CH,Changeup,37.7,-31.9,5.8,18,14,-14.2,-0.2,-1,0.971193416,0.349794239
2024,"Garcia, Robert",676395,Nationals,WSH,L,87.4,179,636,5.834862385,0.281446541,CH,Changeup,33.9,-31.4,2.5,8,14.6,-14.5,0.1,1,0.790123457,0.419753086
2024,"Latz, Jacob",656641,Rangers,TEX,L,83.5,179,772,7.082568807,0.231865285,SL,Slider,40.8,-38.1,2.7,7,7,6.3,0.7,11,0.8125,0.628289474
2024,"Buttó, José",676130,Mets,NYM,R,86.7,179,879,8.138888889,0.203640501,CH,Changeup,33.5,-32.6,0.9,3,9.2,-14.8,-5.6,-38,0.633744856,0.016460905
2024,"Lorenzen, Michael",547179,Rangers,TEX,R,90.1,179,1654,15.17431193,0.108222491,FC,Cutter,26,-25.7,-0.3,-1,0.5,1.9,-1.4,-75,0.49375,0.24375
2024,"Kremer, Dean",665152,Orioles,BAL,R,92.2,179,1270,11.65137615,0.140944882,SI,Sinker,20,-23.6,-3.6,-15,14.5,-14.8,-0.3,-2,0.122743682,0.324909747
2024,"Lodolo, Nick",666157,Reds,CIN,L,94.2,179,1536,14.22222222,0.116536458,SI,Sinker,25.3,-23.5,1.8,7,18.5,-15.3,3.1,21,0.750902527,0.989169675
2024,"Hendricks, Kyle",543294,Cubs,CHC,R,74.4,179,1377,12.51818182,0.129992738,CU,Curveball,61,-61.1,-0.1,0,15,11.4,3.7,32,0.371859296,0.83919598
2024,"Avila, Pedro",658648,Guardians,CLE,R,77.6,178,933,8.719626168,0.190782422,CU,Curveball,61.4,-55.7,5.7,10,9.1,9.8,-0.7,-7,0.874371859,0.407035176
2024,"Gilbert, Logan",669302,Mariners,SEA,R,83,178,1999,18.17272727,0.089044522,CU,Curveball,43.8,-47.8,-4,-8,12.9,6.7,6.2,92,0.145728643,0.969849246
2024,"Spiers, Carson",686730,Reds,CIN,R,81.1,178,824,7.62962963,0.216019417,ST,Sweeper,40.6,-39.5,1.1,3,15.7,14.5,1.2,8,0.583333333,0.708333333
2024,"Sandlin, Nick",680704,Guardians,CLE,R,92.5,178,619,5.785046729,0.287560582,FF,4-Seam Fastball,20.1,-19.1,-1.1,-6,12.5,-11.9,0.6,5,0.300505051,0.537878788
2024,"Faedo, Alex",656412,Tigers,DET,R,89.1,178,871,7.990825688,0.204362801,CH,Changeup,32.8,-29.8,3,10,16.2,-14.7,1.5,10,0.83127572,0.720164609
2024,"Peterson, David",656849,Mets,NYM,L,85.4,178,905,8.37962963,0.196685083,SL,Slider,38.2,-35.7,2.5,7,2.3,4.8,-2.5,-52,0.776315789,0.203947368
2024,"Stratton, Hunter",676702,Pirates,PIT,R,95.4,177,515,4.768518519,0.34368932,FF,4-Seam Fastball,14.7,-14,-0.7,-5,1.9,-7.4,-5.5,-75,0.373737374,0.045454545
2024,"Farmer, Buck",571656,Reds,CIN,R,86.7,177,797,7.37962963,0.222082811,CH,Changeup,36.6,-31.4,5.2,16,14.7,-14.5,0.3,2,0.942386831,0.481481481
2024,"Herrin, Tim",682120,Guardians,CLE,L,87.5,177,680,6.355140187,0.260294118,SL,Slider,32.6,-33.6,-1,-3,0.5,4.3,-3.8,-89,0.361842105,0.082236842
2024,"Molina, Anthony",683627,Rockies,COL,R,88.5,177,695,6.376146789,0.254676259,SL,Slider,27.3,-32.5,-5.2,-16,2.9,4,-1,-25,0.023026316,0.430921053
2024,"Musgrove, Joe",605397,Padres,SD,R,81.2,177,840,7.636363636,0.210714286,CU,Curveball,57.8,-51.3,6.5,13,11.4,6.7,4.7,70,0.939698492,0.909547739
2024,"Irvin, Jake",663623,Nationals,WSH,R,89.9,177,2042,18.73394495,0.086679726,FC,Cutter,25.9,-25.7,-0.3,-1,0.5,2.8,-3.3,-116,0.49375,0.0625
2024,"Herz, DJ",687792,Nationals,WSH,L,83.2,177,740,6.788990826,0.239189189,CH,Changeup,32.5,-32.9,-0.4,-1,15.2,-13.6,1.5,11,0.469135802,0.720164609
2024,"Gallegos, Giovanny",606149,Cardinals,STL,R,92.2,177,401,3.712962963,0.441396509,FF,4-Seam Fastball,14.8,-14.9,0.1,1,7.1,-6.4,0.7,11,0.558080808,0.565656566
2024,"Kelly, Zack",677161,Red Sox,BOS,R,82.4,176,673,6.289719626,0.261515602,ST,Sweeper,37.4,-38,-0.6,-2,17.2,14,3.2,23,0.375,0.916666667
2024,"Faucher, Calvin",676534,Marlins,MIA,R,85.6,176,722,6.685185185,0.243767313,CU,Curveball,50.5,-44.7,5.7,13,8.4,7.1,1.3,19,0.874371859,0.638190955
2024,"Kuhl, Chad",641771,White Sox,CWS,R,94.1,175,572,5.153153153,0.305944056,SI,Sinker,25.2,-23.8,1.5,6,15.5,-15.4,0.1,0,0.729241877,0.436823105
2024,"Marsh, Alec",679525,Royals,KC,R,86.4,175,1671,15.33027523,0.104727708,CH,Changeup,33.5,-31.7,1.8,6,15.2,-14.4,0.7,5,0.732510288,0.572016461
2024,"Latz, Jacob",656641,Rangers,TEX,L,85.9,175,772,7.082568807,0.226683938,CH,Changeup,26,-31.3,-5.3,-17,13.7,-14,-0.3,-2,0.04526749,0.320987654
2024,"Adam, Jason",592094,Padres,SD,R,89.6,175,712,6.472727273,0.245786517,CH,Changeup,30.5,-28.7,1.8,6,16.6,-14.6,2,14,0.732510288,0.823045267
2024,"Boyle, Joe",671212,Athletics,OAK,R,87.1,175,555,5.045454545,0.315315315,SL,Slider,37.8,-33.9,3.9,11,3.9,4.4,-0.5,-12,0.894736842,0.463815789
2024,"Maton, Phil",664208,Mets,NYM,R,80.6,175,714,6.611111111,0.245098039,ST,Sweeper,36.7,-39.8,-3,-8,17.5,14.5,3,20,0.141666667,0.891666667
2024,"Vásquez, Randy",681190,Padres,SD,R,94.1,175,1237,11.24545455,0.141471302,SI,Sinker,19.1,-21.9,-2.8,-13,15.4,-14.7,0.7,5,0.202166065,0.57400722
2024,"Suter, Brent",608718,Reds,CIN,L,87.4,175,822,7.611111111,0.212895377,SI,Sinker,22.5,-24.2,-1.7,-7,9.8,-11.7,-2,-17,0.321299639,0.129963899
2024,"Anderson, Justin",605121,White Sox,CWS,R,96,174,532,4.792792793,0.327067669,FF,4-Seam Fastball,13.9,-13.9,0.1,0,8.8,-7.6,1.3,17,0.558080808,0.661616162
2024,"Liberatore, Matthew",669461,Cardinals,STL,L,95,174,893,8.268518519,0.194848824,SI,Sinker,16.6,-19.9,-3.3,-16,13.1,-13.9,-0.8,-6,0.14801444,0.25631769
2024,"Curry, Xzavion",675540,Guardians,CLE,R,92.4,174,346,3.23364486,0.502890173,FF,4-Seam Fastball,13.5,-15.7,2.2,14,3.9,-7,-3.1,-44,0.934343434,0.121212121
2024,"Feltner, Ryan",663372,Rockies,COL,R,79.1,174,1864,17.10091743,0.093347639,CU,Curveball,51.3,-53.1,-1.8,-3,9.6,10.1,-0.5,-5,0.271356784,0.447236181
2024,"Lambert, Peter",663567,Rockies,COL,R,87.2,174,808,7.412844037,0.215346535,SL,Slider,34.8,-33.8,1,3,4.3,4.4,-0.1,-3,0.621710526,0.506578947
2024,"Miller, Bryce",682243,Mariners,SEA,R,81.9,174,1833,16.66363636,0.09492635,ST,Sweeper,46.2,-39.4,6.8,17,15.1,14.3,0.9,6,0.983333333,0.658333333
2024,"Slaten, Justin",686580,Red Sox,BOS,R,96.3,174,633,5.91588785,0.274881517,FF,4-Seam Fastball,10.6,-13.2,2.6,20,5.7,-7,-1.2,-18,0.964646465,0.315656566
2024,"Slaten, Justin",686580,Red Sox,BOS,R,83.9,173,633,5.91588785,0.273301738,ST,Sweeper,38.6,-37.6,1,3,12.1,13.4,-1.3,-10,0.566666667,0.316666667
2024,"Assad, Javier",665871,Cubs,CHC,R,76.7,173,1645,14.95454545,0.105167173,CU,Curveball,57.2,-57.2,0,0,10.6,9.4,1.2,12,0.386934673,0.623115578
2024,"Martinez, Nick",607259,Reds,CIN,R,92,173,1182,10.94444444,0.146362098,SI,Sinker,18,-22.8,-4.8,-21,13.1,-14.2,-1.1,-8,0.057761733,0.21299639
2024,"Wacha, Michael",608379,Royals,KC,R,84,173,1682,15.43119266,0.102853746,SL,Slider,37.4,-37.4,0,0,2.5,4.9,-2.4,-49,0.457236842,0.217105263
2024,"Holderman, Colin",670059,Pirates,PIT,R,97,172,661,6.12037037,0.2602118,SI,Sinker,21.1,-20.7,0.5,2,14.7,-15,-0.3,-2,0.642599278,0.324909747
2024,"King, John",667463,Cardinals,STL,L,84,172,595,5.509259259,0.28907563,CH,Changeup,35.3,-33.3,2,6,15.6,-14.1,1.4,10,0.761316872,0.699588477
2024,"Detmers, Reid",672282,Angels,LAA,L,84.6,172,1101,10.19444444,0.156221617,CH,Changeup,26.5,-31,-4.5,-14,10.8,-13.8,-3,-22,0.074074074,0.061728395
2024,"Suarez, José",660761,Angels,LAA,L,82.7,172,712,6.592592593,0.241573034,CH,Changeup,35.6,-33.7,1.8,5,14.5,-13.3,1.1,8,0.732510288,0.62962963
2024,"Adams, Austin",613534,Athletics,OAK,R,93.5,171,729,6.627272727,0.234567901,FF,4-Seam Fastball,20.8,-17,-3.8,-22,7.5,-10,-2.5,-25,0.047979798,0.164141414
2024,"Greene, Hunter",668881,Reds,CIN,R,86.9,171,2139,19.80555556,0.079943899,FS,Split-Finger,31.6,-33,-1.3,-4,9,-10.5,-1.5,-15,0.316666667,0.3
2024,"Kerr, Ray",678061,Braves,ATL,L,95.2,171,383,3.579439252,0.446475196,FF,4-Seam Fastball,14.5,-14.7,0.3,2,6.7,-8,-1.3,-16,0.601010101,0.303030303
2024,"Zerpa, Angel",672582,Royals,KC,L,86.3,171,674,6.183486239,0.253709199,SL,Slider,37.1,-36.2,0.9,3,5.6,5.3,0.3,5,0.608552632,0.588815789
2024,"Hudson, Bryan",663542,Brewers,MIL,L,86.6,170,761,7.046296296,0.223390276,FC,Cutter,32.9,-28.9,-4,-14,0.7,1.5,-2.3,-148,0.05625,0.16875
2024,"Varland, Louie",686973,Twins,MIN,R,95.7,170,471,4.401869159,0.360934183,FF,4-Seam Fastball,14.1,-14.4,0.3,2,7.5,-8,-0.5,-6,0.601010101,0.398989899
2024,"Manaea, Sean",640455,Mets,NYM,L,85.2,170,1943,17.99074074,0.087493567,SL,Slider,31.4,-36,-4.6,-13,3.5,4.9,-1.5,-30,0.036184211,0.355263158
2024,"Brazobán, Huascar",623211,Mets,NYM,R,88.5,170,516,4.777777778,0.329457364,FC,Cutter,28.5,-27.3,-1.3,-5,0.9,2.5,-3.4,-137,0.33125,0.05625
2024,"Herrin, Tim",682120,Guardians,CLE,L,95.3,169,680,6.355140187,0.248529412,FF,4-Seam Fastball,17.1,-14.6,-2.5,-17,8.2,-7.8,0.4,5,0.143939394,0.52020202
2024,"Smith, Will",519293,Royals,KC,L,91.2,169,525,4.816513761,0.321904762,FF,4-Seam Fastball,15.8,-15.7,-0.1,-1,7.3,-6,1.4,23,0.492424242,0.676767677
2024,"Phillips, Evan",623465,Dodgers,LAD,R,96.3,169,567,5.201834862,0.298059965,FF,4-Seam Fastball,13.9,-14.7,0.8,6,9.5,-8.5,1,11,0.712121212,0.613636364
2024,"Schreiber, John",670167,Royals,KC,R,91.8,169,643,5.899082569,0.262830482,SI,Sinker,34.8,-33.4,1.4,4,16.4,-15.8,0.6,4,0.714801444,0.566787004
2024,"Martinez, Seth",661527,Astros,HOU,R,89.8,169,783,7.25,0.215836526,SI,Sinker,33.1,-31.9,1.2,4,14.6,-16.1,-1.5,-9,0.707581227,0.162454874
2024,"Martinez, Justin",679885,D-backs,AZ,R,89.7,169,750,6.880733945,0.225333333,FS,Split-Finger,32.1,-30.5,1.6,5,9.4,-11,-1.6,-14,0.733333333,0.283333333
2024,"Holderman, Colin",670059,Pirates,PIT,R,92.4,169,661,6.12037037,0.255673222,FC,Cutter,24.1,-22.5,-1.6,-7,1.7,1.8,-0.1,-6,0.25625,0.50625
2024,"Alexander, Tyler",641302,Rays,TB,L,76.6,169,999,9.25,0.169169169,ST,Sweeper,45.6,-45.3,0.3,1,17.3,15.7,1.6,10,0.533333333,0.741666667
2024,"Irvin, Cole",608344,Orioles,BAL,L,85.9,169,1485,13.62385321,0.113804714,FC,Cutter,31.7,-29.9,-1.8,-6,1.7,3.6,-1.9,-54,0.2375,0.19375
2024,"Young, Danny",664849,Mets,NYM,L,80.2,169,339,3.138888889,0.498525074,ST,Sweeper,43.4,-40.8,2.6,6,20.2,15.5,4.7,30,0.741666667,0.991666667
2024,"Schreiber, John",670167,Royals,KC,R,80.9,169,643,5.899082569,0.262830482,ST,Sweeper,42,-39.6,2.4,6,13.7,13.8,-0.1,-1,0.716666667,0.5
2024,"Wood, Alex",622072,Athletics,OAK,L,84.5,169,756,6.872727273,0.223544974,CH,Changeup,38.3,-36.8,1.6,4,15.8,-15.3,0.5,3,0.70781893,0.526748971
